# Rime user dictionary
#@/db_name	wubi86.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	4558
#@/user_id	264d1fbf-0cd3-4191-8dba-a79a7265bcfc
kqux 	兄弟	c=1 d=1 t=5552
kr 	听	c=11 d=1.583 t=5606
kth 	咱	c=1 d=1 t=1292
kthf 	咋	c=8 d=1.0001 t=6935
ktn 	吃	c=38 d=2.89535 t=5642
ktqn 	吃饭	c=2 d=1.00015 t=5485
ktr 	哦	c=16 d=1.02842 t=5620
ktwu 	咱们	c=2 d=1 t=4890
kuq 	咬	c=1 d=1 t=6441
kv 	哪	c=19 d=2.27237 t=5678
kw 	只	c=20 d=1.84937 t=5449
kwfk 	啥	c=33 d=1.39611 t=5687
kwg 	哈	c=69 d=3.89249 t=5785
ky 	嘛	c=1 d=1 t=1637
kys 	嘛	c=3 d=1 t=5887
l 	国	c=3 d=1.81492 t=5031
lc 	轻	c=3 d=1.18087 t=6833
ld 	因	c=14 d=1.01537 t=6921
ldhx 	因此	c=1 d=0.125223 t=5962
ldj 	罪	c=1 d=1 t=5326
ldn 	恩	c=40 d=3.58822 t=4970
ldpg 	固定	c=1 d=1 t=932
lear 	回肠荡气	c=1 d=1 t=289
lfn 	转	c=6 d=1.01431 t=4607
lfo 	黑	c=8 d=1.23427 t=5233
lftq 	转移	c=2 d=1.72979 t=5539
lfyh 	转让	c=2 d=1.05727 t=5851
lg 	车	c=14 d=1.00843 t=5934
lguh 	车站	c=1 d=1 t=6266
lguj 	车间	c=1 d=1 t=5220
lh 	四	c=3 d=2.39542 t=5803
lhnh 	甲	c=2 d=1.38098 t=6034
lk 	加	c=7 d=2.01694 t=5859
lkd 	回	c=37 d=1.43794 t=5780
lks 	架	c=2 d=1 t=5047
lksq 	架构	c=3 d=2.91693 t=6905
lkug 	加盖	c=1 d=1 t=5400
ll 	男	c=7 d=2.06966 t=5874
lll 	田	c=1 d=1 t=2528
llll 	田	c=1 d=1 t=2493
lnsh 	思想	c=1 d=1 t=2218
lp 	边	c=6 d=2.8931 t=5297
lpru 	连接	c=1 d=1 t=2030
lqwr 	软件	c=1 d=1 t=4730
lrjf 	暂时	c=1 d=1 t=4813
ls 	困	c=1 d=1 t=1875
lt 	力	c=4 d=1.0371 t=6406
ltnn 	图书	c=2 d=1.99501 t=4392
ltth 	图片	c=1 d=1 t=6020
ltu 	图	c=5 d=2.50712 t=6017
lw 	办	c=8 d=1.99872 t=5281
lwgj 	办理	c=4 d=2.07507 t=5182
lwj 	界	c=1 d=1 t=4605
lwty 	输入	c=6 d=2.82615 t=4640
m 	同	c=2 d=1.00051 t=6044
mang 	岠	c=1 d=1 t=563
mbts 	邮箱	c=2 d=1.18731 t=2712
mbwr 	邮件	c=2 d=1.90484 t=4969
md 	央	c=1 d=1 t=6673
mfjj 	周日	c=1 d=1 t=4371
mfk 	周	c=14 d=1.04729 t=5906
mfut 	财产	c=1 d=1 t=5537
mfxc 	财经	c=2 d=1.956 t=3501
mghi 	同步	c=1 d=1 t=5960
mgip 	同学	c=1 d=1 t=5100
mgk 	同	c=8 d=2.69183 t=5281
mh 	由	c=1 d=1 t=5332
mhny 	贝	c=1 d=1 t=249
mmai 	山东	c=12 d=1.02165 t=6644
mqb 	见	c=8 d=2.00001 t=5267
mqbw 	风险	c=1 d=1 t=4455
mqdm 	网页	c=4 d=1.96563 t=4936
mqj 	刚	c=24 d=1.14275 t=5723
mqnu 	购买	c=1 d=1 t=3548
mqq 	网	c=18 d=1.9105 t=5463
mqxt 	网络	c=1 d=1 t=4777
mt 	几	c=15 d=4.72358 t=4556
mtkg 	账号	c=1 d=1 t=6364
muqg 	赚钱	c=1 d=1 t=4790
muwi 	赔偿	c=1 d=1 t=5909
mw 	内	c=3 d=1 t=7109
mwhv 	肉眼	c=2 d=1.97531 t=3622
mwpw 	内容	c=1 d=1 t=2132
mww 	肉	c=1 d=1 t=259
n 	民	c=1 d=1 t=5318
nang 	民情	c=1 d=1 t=4748
nat 	懂	c=1 d=1 t=5831
nb 	敢	c=3 d=1 t=4469
ncf 	怪	c=2 d=1.00002 t=4544
ndqd 	居然	c=2 d=1.38098 t=3216
ndtj 	恢复	c=1 d=1 t=2874
nfc 	层	c=2 d=1.99501 t=5775
nfgc 	导致	c=1 d=1 t=2883
ngc 	屋	c=9 d=1.43604 t=4919
nge 	情	c=1 d=1 t=385
ngff 	惊天动地	c=1 d=1 t=4213
ngqy 	恒久	c=1 d=1 t=5020
ngsd 	屋顶	c=1 d=1 t=5758
nguk 	情况	c=7 d=1.11032 t=5718
ngxt 	怀疑	c=1 d=1 t=6020
nh 	收	c=5 d=1.81442 t=5877
nhad 	收藏	c=1 d=1 t=1247
nhrr 	蛋白	c=2 d=1.12493 t=3010
nhty 	收入	c=1 d=1 t=5863
nhxj 	收费	c=1 d=1 t=5942
nj 	慢	c=1 d=1 t=2677
njnj 	慢慢	c=1 d=1 t=4690
nmh 	刷	c=8 d=3.08299 t=5125
nmus 	刷新	c=1 d=1 t=3890
nngk 	快速	c=2 d=2.06511 t=4893
nnh 	书	c=10 d=1.99562 t=4631
nnnn 	已	c=14 d=1.69734 t=5889
nnqi 	快乐	c=1 d=1 t=5877
nnw 	快	c=14 d=2.00336 t=4809
nnwg 	民以食为天	c=1 d=1 t=4543
nnyn 	书记	c=1 d=1 t=5436
noi 	屎	c=4 d=1.00247 t=3642
nr 	怕	c=6 d=1.14192 t=5172
nt 	必	c=1 d=1 t=5028
ntf 	尾	c=1 d=1 t=7237
ntg 	性	c=2 d=1.00487 t=4826
nty 	改	c=11 d=1.00347 t=7184
nu 	习	c=1 d=1 t=789
nua 	屏	c=2 d=1.00003 t=6719
nuaj 	屏幕	c=2 d=1.19593 t=7015
nudu 	买	c=26 d=3.99948 t=5807
nui 	飞	c=6 d=1.00683 t=4486
nunx 	习惯	c=1 d=1 t=1872
nx 	尼	c=1 d=1 t=4305
ny 	心	c=7 d=1.00001 t=7110
nyng 	心情	c=1 d=1 t=4945
o 	为	c=33 d=1.31408 t=5787
ob 	籽	c=1 d=1 t=6433
od 	类	c=6 d=1.83421 t=4140
odm 	烦	c=1 d=1 t=158
odwn 	类似	c=2 d=1.00022 t=4762
oeg 	粗	c=1 d=1 t=3628
og 	业	c=8 d=1.47239 t=5804
ogpy 	精神	c=1 d=1 t=5918
ogtl 	业务	c=3 d=1 t=5771
oja 	爆	c=1 d=1 t=4571
oolg 	火车	c=1 d=1 t=6297
ooo 	火	c=2 d=1.57695 t=3693
oooj 	火爆	c=1 d=1 t=4997
op 	迷	c=1 d=1 t=3699
os 	灯	c=4 d=1.90473 t=4260
ovrn 	数据	c=3 d=1.7263 t=3991
ovt 	数	c=2 d=1 t=5754
oyvk 	糖	c=1 d=1 t=3600
p 	这	c=115 d=2.03512 t=5928
pa 	宽	c=1 d=1 t=941
pb 	字	c=4 d=1.92312 t=7011
pbwd 	字段	c=1 d=1 t=3747
pbxg 	字母	c=1 d=1 t=7240
pdep 	宠爱	c=1 d=1 t=2024
pdh 	害	c=1 d=1 t=1339
pds 	寄	c=1 d=1 t=6260
pdtr 	宠物	c=1 d=1 t=6951
pe 	家	c=26 d=2.0994 t=5945
pefw 	农夫	c=1 d=1 t=2498
peg 	宜	c=8 d=1 t=5944
pfdn 	完成	c=2 d=1.41686 t=433
pfq 	完	c=33 d=2.48492 t=5725
pfud 	完善	c=1 d=1 t=441
pfwg 	完全	c=16 d=1.01113 t=7030
pg 	定	c=3 d=1.05397 t=6587
pgfi 	宣示	c=1 d=1 t=3631
pgjf 	定时	c=1 d=1 t=2161
pgmh 	宝贝	c=2 d=1.0876 t=5150
pgn 	写	c=10 d=1.05267 t=6549
pgpg 	宝宝	c=5 d=1.60164 t=5168
pgrm 	定制	c=3 d=1 t=6957
pgwu 	定位	c=1 d=1 t=4894
pgwy 	写信	c=1 d=1 t=5169
pgy 	宝	c=2 d=1.86936 t=1355
pjsy 	审核	c=1 d=1 t=4958
pn 	官	c=5 d=3.70983 t=4010
pndc 	密码	c=2 d=1.00012 t=4894
pnqe 	密钥	c=1 d=1 t=3539
pp 	之	c=38 d=1.73046 t=5624
ppp 	之	c=1 d=1 t=6453
ps 	宁	c=2 d=1.00009 t=4431
pta 	宅	c=1 d=1 t=777
ptyn 	客户	c=2 d=1 t=5624
pubf 	实际	c=1 d=1 t=5230
pud 	实	c=2 d=1.02387 t=4376
pugm 	实现	c=3 d=2.00747 t=1064
pugu 	裋	c=1 d=1 t=371
puh 	补	c=3 d=1.0003 t=6539
puhc 	被	c=13 d=1.43357 t=5560
pumh 	补贴	c=1 d=1 t=4509
purp 	被迫	c=1 d=1 t=5209
puta 	袖长	c=1 d=1 t=2287
putr 	实物	c=1 d=1 t=1149
pv 	安	c=4 d=1.03439 t=5167
pvbb 	案子	c=1 d=1 t=490
pvhj 	安卓	c=1 d=1 t=2055
pvmh 	案由	c=2 d=1.24783 t=6001
pvrd 	安排	c=1 d=1 t=6534
pvs 	案	c=1 d=1 t=5331
pvuf 	安装	c=3 d=2.17985 t=4816
pvwg 	安全	c=5 d=1.11263 t=5328
pw 	空	c=1 d=1 t=6254
pwat 	穿	c=2 d=1 t=5966
pwjq 	容易	c=2 d=1.00054 t=3579
pwkk 	窗口	c=2 d=1.625 t=6299
pwl 	穷	c=1 d=1 t=4721
pwud 	穿着	c=1 d=1 t=6503
pwuj 	空间	c=1 d=1 t=1607
pwym 	空调	c=6 d=1.0001 t=3642
py 	社	c=1 d=1 t=6050
pyg 	福	c=12 d=4.23024 t=6029
pyhi 	视频	c=3 d=1.99506 t=4815
pyj 	神	c=4 d=1.99501 t=4850
pym 	视	c=1 d=1 t=5971
pytr 	礼物	c=1 d=1 t=4981
pywm 	神仙	c=2 d=1.91393 t=4758
pyyt 	福州	c=1 d=1 t=3479
q 	我	c=313 d=8.04295 t=5959
qaj 	错	c=3 d=1 t=4750
qayk 	错误	c=1 d=1 t=2735
qc 	色	c=8 d=2.03638 t=6832
qdrg 	然后	c=20 d=1.99579 t=4774
qdyn 	希望	c=2 d=1.94176 t=3633
qejg 	解题	c=2 d=1.39653 t=4658
qeqt 	触犯	c=1 d=1 t=5998
qeun 	解决	c=1 d=1 t=4822
qev 	解	c=2 d=1.78663 t=4474
qfcf 	针对	c=1 d=1 t=2394
qfhw 	镇	c=1 d=1 t=5997
qg 	钱	c=6 d=1.03751 t=5337
qgf 	鱼	c=1 d=1 t=806
qgqj 	印象	c=4 d=2.33323 t=5240
qh 	外	c=11 d=1.00013 t=7144
qhdg 	钻石	c=3 d=2.61774 t=5051
qhru 	外接	c=1 d=1 t=4521
qi 	乐	c=2 d=1.00001 t=4833
qijg 	销量	c=1 d=1 t=2274
qiwy 	销售	c=1 d=1 t=5174
qkd 	句	c=3 d=1.0001 t=5455
qkh 	钏	c=1 d=1 t=1980
qkhh 	钟	c=2 d=1.6157 t=1982
qkm 	锅	c=1 d=1 t=1564
qkpb 	名字	c=1 d=1 t=2905
qkqq 	够	c=1 d=1 t=5871
qktq 	名称	c=1 d=1 t=5171
qmgg 	钢琴	c=1 d=1 t=4636
qn 	包	c=10 d=1.74535 t=4827
qnp 	馆	c=1 d=1 t=4393
qnr 	饭	c=4 d=1 t=7251
qnt 	饿	c=1 d=1 t=1683
qpe 	镓	c=2 d=1.02034 t=5129
qq 	多	c=47 d=2.90939 t=5789
qqam 	金英	c=4 d=1.07209 t=4637
qqam 	金黄	c=1 d=1 t=1757
qqbb 	金子	c=1 d=1 t=5866
qqnt 	金属	c=1 d=1 t=5862
qqq 	鑫	c=1 d=1 t=6701
qqqq 	金	c=11 d=2.04158 t=6830
qrn 	忽	c=1 d=1 t=4793
qrw 	铁	c=3 d=2.90823 t=4303
qtal 	猫	c=1 d=1 t=4432
qtbb 	儿子	c=1 d=1 t=5175
qtbl 	猛	c=1 d=1 t=3040
qtfj 	猪	c=1 d=1 t=4683
qtge 	猜	c=1 d=1 t=2747
qtgp 	逛	c=1 d=1 t=764
qtuu 	独立	c=1 d=1 t=1557
qve 	银	c=1 d=1 t=4764
qvn 	急	c=1 d=1 t=2148
qvte 	键盘	c=2 d=1.99501 t=4696
qy 	久	c=11 d=1.00015 t=6461
qygh 	留下	c=1 d=1 t=5466
r 	的	c=402 d=6.56595 t=5946
ra 	找	c=12 d=5.9039 t=4890
ran 	拒	c=2 d=1.99501 t=5292
rap 	捞	c=1 d=1 t=3706
rasy 	描述	c=1 d=1 t=4696
rb 	报	c=1 d=1 t=4490
rbqk 	报名	c=1 d=1 t=3350
rbwq 	摄像	c=1 d=1 t=3268
rc 	反	c=1 d=1 t=5988
rce 	捅	c=1 d=1 t=3037
rcgh 	反正	c=4 d=1.0739 t=5927
rck 	抬	c=4 d=1.2855 t=1819
rcn 	把	c=20 d=1.14015 t=5337
rcp 	返	c=1 d=1 t=5750
rd 	拓	c=1 d=1 t=5427
rdbw 	排队	c=1 d=1 t=5490
rdbw 	排除	c=2 d=1.00002 t=5475
rdj 	排	c=2 d=1.66365 t=3509
rdyc 	排序	c=1 d=1 t=3523
re 	扔	c=1 d=1 t=3240
rffg 	挂	c=3 d=1.00001 t=5776
rffy 	持	c=1 d=1 t=5178
rfh 	盾	c=1 d=1 t=1233
rfrw 	挂失	c=1 d=1 t=2898
rfsy 	技术	c=3 d=1.00172 t=4869
rgk 	后	c=24 d=3.00863 t=5206
rh 	年	c=15 d=1.82785 t=5665
rhf 	看	c=104 d=2.74178 t=5899
rhfi 	扑救	c=1 d=1 t=4978
rhj 	掉	c=10 d=3.05594 t=5777
rhk 	牛	c=1 d=1 t=5742
rhyq 	年底	c=1 d=1 t=6889
rj 	提	c=3 d=1 t=4756
rjfg 	捏	c=1 d=1 t=4157
rjfi 	提示	c=1 d=1 t=2704
rjue 	提前	c=1 d=1 t=627
rjuq 	提交	c=1 d=1 t=5422
rjwa 	提供	c=2 d=1.956 t=209
rjwx 	提货	c=1 d=1 t=6772
rjym 	提高	c=1 d=1 t=2273
rkk 	操	c=2 d=1.8311 t=4567
rkrw 	损失	c=3 d=2.96536 t=5919
rlg 	舞	c=3 d=1.99335 t=4867
rm 	抽	c=1 d=1 t=4925
rmc 	投	c=1 d=1 t=3295
rmna 	抽屉	c=1 d=1 t=2457
rmsi 	投档	c=2 d=1.04016 t=3973
rmtf 	制造	c=1 d=1 t=3414
rn 	所	c=16 d=2.0173 t=5089
rnb 	气	c=3 d=1.4809 t=4445
rnd 	据	c=2 d=1.48675 t=5437
rno 	氮	c=2 d=1.02034 t=5127
rnr 	扬	c=1 d=1 t=3485
rnu 	氧	c=2 d=1 t=4374
rov 	搂	c=1 d=1 t=5213
rp 	近	c=5 d=1.02367 t=5629
rprm 	控制	c=1 d=1 t=5231
rpv 	按	c=3 d=1.00714 t=5878
rpwr 	控件	c=1 d=1 t=4761
rq 	换	c=1 d=1 t=1169
rqm 	换	c=12 d=1.00008 t=6946
rqrl 	抵押	c=1 d=1 t=5284
rrjv 	拍照	c=1 d=1 t=4669
rrr 	白	c=5 d=1.00003 t=6838
rs 	打	c=23 d=3.2989 t=5261
rspb 	打字	c=1 d=1 t=4710
rsqg 	打印	c=1 d=1 t=5834
rsrd 	打扰	c=2 d=1.99005 t=3869
rt 	手	c=22 d=2.64437 t=5668
rte 	搬	c=3 d=1.98661 t=1998
rtfp 	挺	c=16 d=2.08296 t=5721
rtpe 	搬家	c=1 d=1 t=4617
rtpf 	热身赛	c=1 d=1 t=1584
rtsy 	手术	c=1 d=1 t=4587
ru 	拉	c=13 d=1.1661 t=5339
runo 	拉屎	c=1 d=1 t=4693
ruv 	接	c=1 d=1 t=3713
rvfp 	搜索	c=1 d=1 t=4544
rvft 	招考	c=2 d=1.54607 t=4019
rvh 	搜	c=5 d=2.56623 t=4730
rvif 	执法	c=1 d=1 t=6023
rvii 	热水	c=1 d=1 t=5692
rvk 	招	c=1 d=1 t=4512
rvtf 	执行	c=2 d=1 t=6007
rvuy 	热闹	c=3 d=1.48161 t=5922
rvyo 	热	c=5 d=1.01364 t=5065
rwiw 	推举	c=1 d=1 t=16
rwqp 	氮化镓	c=2 d=1.11895 t=5131
rwyg 	推	c=1 d=1 t=394
rxft 	指教	c=1 d=1 t=4004
rxj 	指	c=1 d=1 t=3279
rxx 	批	c=2 d=1.00034 t=2227
ryjv 	护照	c=4 d=3.15199 t=6303
rym 	搞	c=3 d=1 t=4511
s 	要	c=115 d=2.05495 t=5858
saaa 	模式	c=2 d=1 t=3833
san 	柜	c=2 d=1.00003 t=2209
sc 	权	c=5 d=1.71404 t=6052
sce 	桶	c=2 d=1.90484 t=2532
sdm 	顶	c=1 d=1 t=1132
sdw 	棒	c=2 d=1.99501 t=3641
se 	极	c=3 d=2.45538 t=4529
sffg 	桂	c=1 d=1 t=1820
sfhk 	标点	c=1 d=1 t=2252
sfi 	标	c=4 d=2.15983 t=4852
sfiu 	票	c=2 d=1 t=6283
sfnn 	标书	c=1 d=1 t=4501
sfou 	材料	c=1 d=1 t=321
sfuw 	标准	c=2 d=1.8311 t=2401
sfy 	村	c=2 d=1.38098 t=6035
sg 	本	c=19 d=2.48982 t=4769
sga 	醋	c=1 d=1 t=3557
sgc 	酸	c=1 d=1 t=4577
sghg 	西	c=1 d=1 t=248
sgj 	醒	c=4 d=1.68947 t=2290
sgn 	配	c=2 d=1.03304 t=5319
sgqq 	本金	c=1 d=1 t=5551
sgrc 	西瓜	c=2 d=1.01485 t=7274
shan 	櫖	c=1 d=1 t=5832
shgx 	相互	c=1 d=1 t=1205
shif 	想法	c=1 d=1 t=502
shn 	想	c=28 d=2.46385 t=4771
shsm 	相机	c=1 d=1 t=4310
shud 	相关	c=2 d=1.0251 t=6037
shuf 	相斗	c=1 d=1 t=3638
shyi 	相应	c=5 d=1 t=7035
sipv 	档案	c=1 d=1 t=1909
siq 	桃	c=3 d=2.96531 t=1724
siv 	档	c=1 d=1 t=3296
sj 	查	c=1 d=1 t=3907
sjff 	查封	c=2 d=1.20805 t=5791
sjg 	查	c=12 d=1.08784 t=5304
sjn 	榻	c=1 d=1 t=1528
sk 	可	c=63 d=2.66417 t=5106
skce 	可能	c=13 d=1.55405 t=5325
skep 	可爱	c=1 d=1 t=1813
skna 	可惜	c=1 d=1 t=4835
sknr 	可怕	c=9 d=3.80498 t=4635
skpy 	可视	c=1 d=1 t=4848
sksw 	歌	c=2 d=1.86502 t=4878
sm 	机	c=22 d=1.68055 t=5669
smkk 	机器	c=1 d=1 t=6907
smsq 	机构	c=2 d=1.94176 t=4509
sov 	楼	c=9 d=1.00971 t=4572
src 	板	c=9 d=2.46503 t=4959
ssn 	楚	c=1 d=1 t=5592
ssq 	梦	c=1 d=1 t=4656
staa 	格式	c=1 d=1 t=5171
stk 	格	c=1 d=1 t=4591
su 	样	c=1 d=1 t=3911
sud 	样	c=27 d=1.13237 t=5852
sux 	梯	c=1 d=1 t=4850
sve 	根	c=3 d=1.00157 t=5007
svrn 	根据	c=4 d=1.00009 t=5895
svsg 	根本	c=1 d=1 t=4371
swc 	松	c=1 d=1 t=5746
swcw 	检验	c=1 d=1 t=6302
swia 	松江	c=1 d=0.100016 t=5747
swif 	枪法	c=2 d=1.99501 t=4547
t 	和	c=1 d=1 t=3803
ta 	长	c=11 d=1.04105 t=5790
tabt 	升降	c=1 d=1 t=5831
tang 	彻悟	c=1 d=1 t=3705
taxe 	升级	c=1 d=1 t=6683
taya 	长度	c=2 d=1.8311 t=977
tb 	季	c=1 d=1 t=4391
tc 	么	c=24 d=3.07314 t=4627
td 	知	c=1 d=1 t=5316
tddc 	乱码	c=1 d=1 t=5799
tdet 	适用	c=1 d=1 t=2408
tdg 	短	c=1 d=1 t=2433
tdiv 	适当	c=1 d=1 t=3
tdn 	乱	c=2 d=1.00139 t=5504
tdng 	知情	c=1 d=1 t=5716
tdut 	知道	c=30 d=1.3934 t=5836
tdwg 	适合	c=1 d=1 t=6858
tel 	盘	c=1 d=1 t=4782
tep 	透	c=2 d=1.00003 t=4201
tewt 	租赁	c=2 d=1.04642 t=5892
tf 	行	c=16 d=2.0279 t=5925
tfc 	丢	c=2 d=1.99501 t=6843
tfdn 	造成	c=1 d=1 t=5943
tffu 	等	c=23 d=1.01023 t=5950
tffy 	待	c=1 d=1 t=3282
tfl 	德	c=3 d=2.2395 t=5381
tfn 	毛	c=1 d=1 t=4625
tfq 	先	c=23 d=2.80984 t=5920
tfqp 	选	c=7 d=2.95556 t=4706
tfrc 	选择	c=2 d=1.00177 t=2186
tfrw 	丢失	c=1 d=1 t=2890
tftd 	告知	c=1 d=1 t=5255
tfyr 	告诉	c=3 d=1.00526 t=7163
tg 	生	c=6 d=2.91353 t=5910
tgj 	重	c=4 d=1 t=6840
tgjj 	生日	c=2 d=1.10001 t=5911
tgrn 	生气	c=7 d=0.183094 t=4445
tgtr 	生物	c=2 d=1 t=4552
tgus 	重新	c=1 d=1 t=7201
th 	处	c=2 d=1.99501 t=5096
tha 	算	c=9 d=1.99529 t=5052
thbb 	牌子	c=2 d=1.99501 t=5695
thd 	自	c=3 d=2.05799 t=4855
thfc 	自动	c=2 d=1.0007 t=4978
thg 	片	c=1 d=1 t=3587
thgc 	版	c=2 d=1.17552 t=5033
thgk 	自带	c=2 d=1 t=6991
thip 	自学	c=2 d=1.31037 t=4795
thip 	自觉	c=1 d=1 t=4560
thmh 	自由	c=4 d=2.49848 t=5333
thnn 	自己	c=28 d=1.97484 t=5824
thqa 	算错	c=1 d=1 t=6178
ths 	臬	c=1 d=1 t=2669
thtc 	怎么	c=21 d=3.48673 t=4542
tj 	得	c=2 d=1 t=5678
tjet 	利用	c=2 d=1.05393 t=5830
tjf 	香	c=3 d=2.36282 t=4692
tjh 	利	c=1 d=1 t=74
tjnu 	复习	c=1 d=1 t=4858
tk 	各	c=2 d=1 t=3292
tkbb 	种子	c=2 d=1.93239 t=4559
tkgg 	程	c=2 d=1.00049 t=4868
tkh 	种	c=9 d=3.48335 t=4770
tkna 	各异	c=1 d=1 t=1707
tkrn 	和气	c=1 d=1 t=3573
tkya 	程度	c=1 d=1 t=4555
tkyc 	程序	c=3 d=1.00004 t=4553
tl 	务	c=1 d=1 t=5833
tlae 	粤菜	c=1 d=1 t=1495
tld 	血	c=1 d=1 t=48
tlf 	备	c=1 d=1 t=1501
tlww 	备份	c=2 d=1.00335 t=4875
tmdf 	射	c=2 d=1 t=4416
tmdk 	躺	c=2 d=1.956 t=26
tmg 	微	c=3 d=1.99502 t=2418
tmgh 	躺下	c=1 d=1 t=3706
tmhh 	身上	c=1 d=1 t=106
tmk 	向	c=1 d=1 t=5619
tmo 	奥	c=15 d=4.181 t=6023
tmww 	身份	c=3 d=1.00002 t=6357
tmwy 	微信	c=2 d=1.94176 t=4553
to 	秋	c=1 d=1 t=5243
toyc 	翻译	c=1 d=1 t=40
toyt 	释放	c=2 d=1.79453 t=503
tp 	管	c=4 d=1.99501 t=4808
tpgj 	管理	c=3 d=1.01834 t=4347
tpn 	管	c=2 d=1.00001 t=2642
tq 	称	c=1 d=1 t=5841
tqfc 	移动	c=1 d=1 t=4600
tqpg 	稳定	c=1 d=1 t=4422
tqv 	稳	c=1 d=1 t=1124
trf 	特	c=1 d=1 t=4825
trgq 	特殊	c=1 d=1 t=2387
truq 	物资	c=1 d=1 t=5796
ts 	条	c=7 d=5.30833 t=7050
tsh 	箱	c=1 d=1 t=2672
tsu 	条	c=1 d=1 t=6863
tswr 	条件	c=1 d=1 t=2258
tt 	笔	c=2 d=1.00407 t=5718
ttd 	笑	c=2 d=1.00001 t=4434
ttyn 	笔记	c=1 d=1 t=5832
ttyt 	笑话	c=1 d=1 t=649
tu 	科	c=1 d=1 t=3535
tuj 	简	c=1 d=1 t=5717
tuuj 	简单	c=5 d=1.04975 t=5878
tv 	委	c=2 d=1.38098 t=6036
tve 	很	c=28 d=2.14791 t=5353
tvjg 	律师	c=1 d=1 t=2326
twlf 	签署	c=1 d=1 t=5844
twpv 	答案	c=1 d=1 t=4486
twyg 	签证	c=1 d=1 t=6102
tx 	第	c=6 d=1.00461 t=7192
txg 	每	c=6 d=1.46303 t=3718
txgq 	系列	c=1 d=1 t=5335
txxy 	系统	c=4 d=1.00001 t=6990
ty 	入	c=6 d=1.9852 t=5967
tyg 	往	c=2 d=1.16041 t=5749
tygo 	往来	c=1 d=1 t=5623
tymw 	肏	c=1 d=1 t=4534
tyqt 	入狱	c=1 d=1 t=5931
ua 	并	c=5 d=1.35032 t=5697
uce 	痛	c=1 d=1 t=2419
ud 	关	c=9 d=1.01188 t=5614
uda 	差	c=6 d=2.03984 t=4798
uddy 	状态	c=1 d=1 t=3019
udg 	减	c=1 d=1 t=6485
udh 	着	c=34 d=1.16998 t=5940
udi 	头	c=10 d=1.03699 t=5555
udiy 	关注	c=1 d=1 t=3186
udng 	翔	c=1 d=1 t=2259
udos 	关灯	c=2 d=1.0004 t=3255
udp 	送	c=4 d=1.00004 t=4652
uduk 	善	c=1 d=1 t=2882
udv 	券	c=1 d=1 t=4675
ue 	前	c=15 d=1.19128 t=5625
uedm 	前面	c=1 d=1 t=5987
uej 	前	c=22 d=1.00077 t=6188
uf 	半	c=5 d=1.00241 t=5710
uft 	闭	c=1 d=1 t=4934
uftl 	装备	c=1 d=1 t=176
ufud 	闭关	c=2 d=1.98511 t=4777
ufwh 	装修	c=1 d=1 t=178
ugce 	决不能	c=1 d=1 t=4530
ugm 	病	c=1 d=1 t=4531
uguj 	盖章	c=1 d=1 t=5527
uh 	站	c=4 d=1.99933 t=4786
uits 	冰箱	c=1 d=1 t=3731
uj 	间	c=5 d=1.01802 t=5499
ujlg 	单车	c=1 d=1 t=562
ujln 	意思	c=2 d=1.01228 t=4803
ujmq 	意见	c=1 d=1 t=1267
ujsm 	单机	c=1 d=1 t=4992
uk 	部	c=2 d=1.99501 t=5944
ukd 	问	c=17 d=2.00957 t=5131
ukh 	冲	c=4 d=1.01553 t=4522
ukjg 	问题	c=6 d=1.99516 t=4735
ukn 	总	c=4 d=1.05784 t=5051
ukqb 	竞	c=1 d=1 t=5672
ukwv 	部分	c=4 d=2.74487 t=5814
um 	商	c=1 d=1 t=2934
umc 	疫	c=1 d=1 t=384
umd 	端	c=1 d=1 t=2710
umfn 	商场	c=4 d=2.30896 t=5798
umkk 	商品	c=2 d=1.66034 t=1180
umpe 	商家	c=1 d=1 t=5010
umyh 	商店	c=1 d=1 t=2720
un 	决	c=1 d=1 t=5825
uni 	闷	c=1 d=1 t=4831
uo 	普	c=1 d=1 t=5186
uoce 	普通	c=1 d=1 t=2226
uq 	交	c=1 d=1 t=4697
uqce 	交通	c=2 d=1.95123 t=4363
uqf 	将	c=2 d=1.02548 t=6058
uqjq 	交易	c=1 d=1 t=5338
uqut 	资产	c=3 d=1.73658 t=5478
uqw 	次	c=24 d=3.74983 t=5685
uqwx 	净化	c=1 d=1 t=3688
uqxk 	交织	c=1 d=1 t=3549
us 	亲	c=2 d=1.05156 t=5302
usi 	闲	c=1 d=1 t=805
usr 	新	c=10 d=2.06822 t=5729
usub 	新闻	c=1 d=1 t=390
usus 	尊亲	c=1 d=1 t=5102
ut 	产	c=2 d=1.01364 t=5850
utgj 	道理	c=1 d=1 t=402
utkk 	产品	c=1 d=1 t=5883
uttf 	首先	c=1 d=1 t=6270
uupv 	立案	c=1 d=1 t=5339
uuyf 	阅读	c=1 d=1 t=5963
uw 	闪	c=3 d=2.45538 t=4528
uwjf 	准时	c=1 d=1 t=1114
uwtl 	准备	c=10 d=1.00073 t=4780
uxe 	背	c=4 d=1.00001 t=4387
uxyi 	北京	c=4 d=1.9854 t=5179
uy 	六	c=4 d=2.81054 t=5801
uyh 	门	c=7 d=2.00593 t=5749
uykk 	门口	c=1 d=1 t=5487
uym 	闹	c=2 d=1.7788 t=3610
